1, 11
1, 42
2, 21
2, 63
2, 73
2, 83
3, 31
3, 103
3, 113
2, 93
2, 133
1, 53
3, 123
3, 163
1, 164
1, 182
3, 185
1, 196
2, 194
1, 210
3, 231
2, 232
3, 246
1, 252
2, 270
2, 280
2, 290
1, 298
2, 311
3, 324
2, 330
1, 332
1, 345
1, 360
2, 365
3, 383
1, 385
1, 398
1, 412
2, 420
3, 430
1, 438
2, 449
3, 463
3, 482
2, 481
1, 490
3, 501
1, 517
1, 529
1, 543
1, 558
2, 554
3, 570
1, 572
2, 592
1, 599
2, 610
1, 623
1, 634
3, 636
3, 646
2, 665
3, 675
1, 689
3, 695
1, 710
2, 709
1, 722
3, 733
3, 743
2, 757
1, 763
1, 784
1, 795
1, 806
2, 817
1, 821
3, 823
1, 841
1, 852
3, 869
1, 883
1, 894
1, 906
3, 908
2, 919
3, 928
1, 932
2, 949
1, 959
1, 971
1, 985
1, 1001
2, 1001
1, 1015
3, 1023
2, 1026
2, 1050
3, 1051
1, 1065
2, 1082
1, 1086
3, 1083
3, 1109
2, 1119
1, 1129
1, 1140
1, 1151
3, 1154
2, 1167
1, 1177
1, 1193
2, 1204
1, 1207
3, 1220
2, 1228
1, 1237
2, 1255
3, 1261
1, 1273
2, 1274
2, 1293
1, 1299
2, 1317
1, 1319
3, 1338
2, 1340
1, 1361
3, 1365
2, 1380
1, 1380
1, 1400
1, 1416
2, 1419
3, 1420
2, 1441
1, 1435
1, 1462
1, 1473
1, 1492
1, 1505
1, 1516
1, 1527
1, 1538
1, 1549
1, 1560
1, 1571
1, 1582
1, 1593
1, 1604
1, 1615
1, 1626
1, 1637
1, 1648
1, 1659
1, 1670
1, 1681
1, 1692
1, 1703
1, 1714
1, 1725
1, 1736
1, 1747
1, 1758
3, 1493
3, 1779
3, 1789
2, 1494
3, 1799
1, 1769
1, 1813
2, 1829
1, 1831
3, 1861
1, 1862
1, 1873
3, 1890
2, 1861
1, 1894
1, 1913
3, 1924
3, 1934
3, 1950
1, 1954
2, 1964
3, 1969
1, 1977
2, 2000
3, 2005
1, 2012
3, 2024
2, 2038
1, 2042
3, 2052
1, 2066
1, 2077
3, 2092
1, 2097
1, 2109
1, 2121
2, 2127
3, 2135
3, 2145
3, 2155
3, 2167
1, 2185
1, 2202
2, 2206
1, 2217
3, 2208
1, 2232
3, 2249
1, 2260
3, 2272
2, 2273
1, 2287
1, 2304
2, 2314
1, 2322
2, 2336
3, 2315
3, 2352
2, 2364
1, 2368
2, 2381
3, 2389
1, 2394
2, 2417
3, 2427
1, 2427
3, 2440
2, 2452
1, 2458
1, 2478
2, 2492
