1, 101
3, 276
1, 433
3, 475
2, 563
3, 755
1, 774
2, 923
3, 1002
1, 1085
2, 1204
3, 1324
1, 1361
2, 1507
3, 1648
1, 1654
2, 1783
1, 1924
3, 1993
2, 2150
1, 2184
3, 2313
2, 2426
1, 2483
3, 2633
2, 2732
1, 2750
3, 2943
1, 3005
2, 3070
2, 3289
1, 3306
3, 3337
2, 3577
1, 3592
3, 3666
1, 3864
2, 3883
3, 3989
1, 4136
2, 4191
2, 4355
3, 4385
1, 4514
2, 4638
3, 4696
1, 4797
2, 4919
3, 5053
1, 5119
2, 5192
3, 5394
1, 5422
2, 5437
3, 5662
2, 5743
1, 5756
3, 5970
1, 6023
2, 6076
3, 6244
1, 6337
2, 6397
3, 6520
1, 6637
2, 6707
3, 6840
1, 6940
2, 6965
3, 7169
1, 7229
2, 7257
3, 7455
2, 7526
1, 7617
3, 7751
2, 7805
1, 7935
3, 8034
2, 8127
1, 8209
3, 8351
2, 8401
1, 8494
2, 8684
3, 8687
1, 8852
2, 8956
3, 8982
1, 9174
2, 9237
3, 9292
1, 9474
2, 9525
3, 9563
1, 9806
2, 9832
3, 9858
1, 10070
2, 10126
3, 10203
1, 10353
2, 10471
3, 10492
1, 10639
2, 10768
3, 10804
1, 10967
2, 11062
3, 11100
1, 11233
2, 11374
3, 11398
1, 11508
2, 11693
3, 11734
1, 11793
3, 12004
2, 12005
1, 12111
3, 12282
2, 12319
1, 12444
1, 12577
3, 12649
2, 12714
1, 12840
3, 12962
2, 13010
1, 13147
2, 13289
3, 13296
1, 13432
2, 13602
3, 13620
1, 13709
2, 13891
3, 13950
1, 13998
2, 14190
1, 14249
3, 14292
2, 14471
3, 14584
1, 14593
2, 14756
1, 14869
3, 14930
2, 15070
1, 15137
3, 15242
2, 15373
1, 15415
3, 15576
2, 15664
1, 15719
3, 15825
2, 16025
1, 16039
3, 16110
2, 16287
1, 16342
3, 16428
1, 16591
2, 16629
3, 16784
1, 16854
2, 16948
3, 17010
1, 17205
3, 17281
2, 17306
1, 17479
3, 17596
2, 17604
1, 17772
2, 17884
3, 17897
1, 18085
2, 18193
3, 18206
1, 18353
3, 18503
2, 18530
1, 18645
3, 18822
2, 18834
1, 18924
2, 19146
3, 19148
1, 19198
2, 19417
3, 19472
1, 19516
2, 19698
3, 19780
1, 19833
2, 19987
3, 20077
1, 20152
2, 20316
3, 20371
1, 20411
3, 20606
2, 20681
1, 20741
3, 20795
1, 21028
3, 21041
2, 21171
3, 21293
1, 21328
2, 21506
3, 21612
1, 21613
2, 21812
1, 21894
3, 21916
2, 22112
1, 22190
3, 22214
2, 22404
1, 22446
3, 22579
2, 22701
1, 22746
3, 22881
1, 23035
2, 23035
3, 23150
2, 23326
1, 23346
3, 23469
1, 23638
2, 23645
3, 23769
1, 23938
2, 23993
3, 24066
1, 24204
2, 24244
3, 24349
1, 24546
2, 24571
3, 24646
1, 24823
2, 24875
3, 24949
1, 25027
1, 25271
2, 25289
3, 25292
1, 25517
2, 25592
3, 25706
1, 25762
2, 25909
3, 26028
1, 26038
2, 26215
1, 26339
3, 26340
2, 26495
1, 26619
3, 26681
2, 26783
1, 26926
3, 26950
2, 27093
3, 27242
1, 27284
2, 27382
3, 27553
1, 27565
2, 27691
3, 27863
1, 27901
2, 27907
3, 28137
1, 28209
2, 28218
3, 28437
2, 28480
1, 28566
3, 28716
2, 28801
1, 28874
3, 29031
2, 29083
1, 29195
3, 29273
2, 29464
1, 29484
3, 29538
1, 29765
2, 29814
3, 29832
1, 30055
3, 30127
2, 30131
1, 30349
2, 30418
3, 30426
1, 30671
3, 30708
2, 30734
1, 30973
2, 31011
3, 31037
3, 31293
2, 31313
1, 31322
3, 31535
1, 31628
2, 31667
3, 31835
1, 31924
2, 31974
3, 32128
1, 32236
2, 32265
3, 32420
2, 32540
1, 32588
3, 32707
2, 32835
1, 32891
3, 33021
2, 33122
1, 33175
3, 33342
2, 33395
3, 33532
1, 33561
2, 33740
3, 33838
1, 33872
2, 34031
3, 34145
1, 34192
2, 34325
3, 34422
1, 34498
2, 34634
3, 34699
1, 34788
2, 34943
3, 35014
1, 35102
2, 35214
3, 35342
1, 35420
2, 35499
3, 35618
2, 35765
1, 35766
3, 35952
1, 36022
2, 36070
3, 36247
1, 36309
2, 36388
3, 36563
1, 36644
2, 36653
3, 36834
2, 36960
1, 36964
3, 37160
2, 37238
1, 37269
3, 37436
2, 37561
1, 37586
3, 37728
2, 37819
1, 37916
