2, 10
2, 20
2, 30
2, 40
2, 50
2, 60
2, 70
2, 80
2, 90
2, 100
2, 110
2, 120
2, 130
2, 140
2, 150
1, 168
1, 179
1, 190
2, 198
1, 204
2, 217
1, 231
1, 242
1, 253
1, 264
2, 272
2, 288
3, 278
3, 311
2, 298
2, 331
2, 341
2, 351
1, 348
1, 372
1, 383
2, 361
1, 394
3, 410
3, 426
2, 416
3, 445
2, 455
1, 462
1, 473
1, 484
1, 498
3, 503
1, 512
2, 532
1, 535
2, 553
3, 553
2, 567
3, 581
2, 596
3, 598
1, 600
3, 609
3, 626
3, 637
3, 653
2, 657
2, 667
2, 677
2, 687
2, 697
1, 707
2, 713
2, 734
1, 735
2, 753
1, 757
2, 773
3, 773
3, 789
1, 804
1, 815
1, 826
1, 841
2, 845
3, 851
3, 861
3, 872
2, 885
3, 894
1, 899
3, 915
3, 925
3, 938
2, 943
3, 956
1, 962
2, 971
1, 986
3, 1000
2, 1003
3, 1025
1, 1026
2, 1049
1, 1051
3, 1059
3, 1069
2, 1079
2, 1100
3, 1098
2, 1115
1, 1119
1, 1139
3, 1144
3, 1158
2, 1160
3, 1172
1, 1181
2, 1189
3, 1206
2, 1209
2, 1234
1, 1233
2, 1247
3, 1250
1, 1256
2, 1274
3, 1287
2, 1297
2, 1307
1, 1294
3, 1321
1, 1328
3, 1346
2, 1354
1, 1364
3, 1372
1, 1385
1, 1404
3, 1414
2, 1423
3, 1425
2, 1441
1, 1446
3, 1455
1, 1473
1, 1494
3, 1478
2, 1483
3, 1519
2, 1522
1, 1540
1, 1552
3, 1558
2, 1562
3, 1575
2, 1586
1, 1597
3, 1603
2, 1620
3, 1622
3, 1647
1, 1648
3, 1664
2, 1668
3, 1682
1, 1685
2, 1690
3, 1719
1, 1717
2, 1725
2, 1735
2, 1748
3, 1755
2, 1765
3, 1789
2, 1793
1, 1786
3, 1807
2, 1825
1, 1828
3, 1832
1, 1855
2, 1861
3, 1869
1, 1876
3, 1891
2, 1909
1, 1911
1, 1925
3, 1939
2, 1942
3, 1958
