1, 205
2, 257
3, 391
2, 475
3, 627
2, 717
1, 800
3, 872
2, 1048
3, 1125
1, 1158
3, 1332
2, 1333
3, 1560
2, 1601
1, 1683
3, 1832
2, 1838
3, 2089
2, 2101
1, 2131
2, 2330
3, 2340
3, 2551
2, 2583
1, 2730
3, 2780
2, 2901
3, 2991
1, 3149
3, 3209
2, 3253
3, 3400
2, 3518
3, 3651
2, 3718
1, 3747
3, 3884
2, 4084
3, 4094
1, 4168
3, 4284
2, 4363
3, 4529
1, 4676
2, 4725
3, 4738
2, 4986
3, 4988
1, 5074
3, 5244
2, 5307
3, 5439
1, 5489
2, 5631
3, 5658
2, 5878
3, 5897
1, 5928
3, 6131
2, 6166
3, 6355
2, 6405
1, 6492
3, 6588
2, 6695
3, 6810
2, 6957
1, 7037
3, 7081
2, 7230
3, 7312
2, 7449
1, 7487
3, 7610
2, 7692
3, 7807
2, 8008
3, 8025
1, 8029
3, 8239
2, 8267
3, 8471
2, 8545
1, 8552
3, 8679
2, 8861
3, 8921
1, 8953
3, 9143
2, 9170
2, 9361
3, 9407
1, 9570
2, 9572
3, 9667
2, 9877
3, 9916
1, 9979
1, 10105
3, 10233
2, 10273
3, 10432
3, 10594
2, 10625
1, 10658
3, 10805
2, 10914
3, 11047
2, 11174
1, 11211
3, 11255
2, 11446
3, 11503
1, 11686
3, 11707
2, 11775
3, 11912
2, 12075
3, 12111
3, 12288
3, 12388
3, 12488
3, 12588
1, 12648
3, 12731
2, 12759
1, 12846
2, 13050
3, 13076
2, 13317
3, 13321
1, 13354
3, 13513
2, 13599
3, 13714
3, 13890
1, 13979
2, 13981
3, 14076
3, 14264
2, 14313
3, 14483
1, 14508
2, 14627
3, 14689
2, 14905
1, 14919
3, 14956
2, 15112
3, 15261
2, 15348
1, 15445
3, 15495
2, 15631
3, 15741
1, 15871
2, 15891
3, 15985
2, 16163
3, 16252
1, 16324
2, 16402
3, 16546
2, 16604
3, 16767
1, 16861
2, 16909
3, 16982
3, 17180
2, 17224
3, 17348
1, 17451
2, 17497
3, 17600
2, 17783
3, 17822
1, 17876
2, 18040
3, 18091
3, 18305
2, 18318
1, 18426
3, 18559
2, 18568
3, 18801
2, 18827
1, 18933
3, 19045
2, 19095
3, 19291
1, 19362
2, 19383
3, 19507
1, 19624
2, 19742
1, 19776
1, 19944
2, 20039
3, 20091
2, 20314
1, 20324
3, 20368
3, 20639
2, 20641
1, 20653
1, 20944
3, 20947
2, 20960
1, 21221
3, 21225
2, 21286
3, 21445
2, 21570
1, 21607
3, 21759
2, 21798
1, 21992
2, 22064
3, 22100
1, 22230
2, 22342
3, 22426
1, 22502
2, 22696
3, 22737
1, 22761
2, 22995
1, 23054
3, 23083
1, 23338
2, 23339
3, 23368
2, 23584
3, 23638
1, 23686
2, 23851
3, 23942
1, 24030
2, 24147
1, 24264
3, 24293
1, 24509
2, 24525
3, 24623
1, 24782
2, 24838
3, 24970
1, 25005
2, 25208
3, 25225
1, 25333
2, 25496
1, 25542
3, 25659
2, 25789
1, 25797
3, 26005
1, 26086
2, 26125
3, 26281
1, 26340
2, 26514
3, 26544
1, 26604
3, 26828
1, 26852
2, 26900
3, 27084
1, 27141
3, 27282
2, 27302
3, 27497
1, 27596
2, 27641
3, 27784
2, 27917
1, 27918
3, 28070
2, 28175
1, 28249
3, 28349
2, 28537
1, 28561
3, 28628
2, 28786
1, 28898
3, 28942
2, 29072
3, 29206
1, 29232
2, 29405
3, 29459
1, 29550
2, 29709
3, 29744
1, 29874
3, 30010
2, 30016
1, 30190
2, 30295
3, 30331
1, 30490
3, 30614
2, 30615
1, 30794
3, 30874
2, 30937
1, 31110
3, 31143
2, 31253
1, 31409
3, 31456
2, 31544
1, 31726
3, 31752
2, 31875
3, 32007
1, 32034
2, 32200
3, 32298
1, 32335
2, 32521
3, 32585
1, 32655
2, 32786
3, 32857
1, 32984
3, 33106
2, 33146
1, 33346
3, 33353
2, 33444
3, 33626
1, 33721
2, 33755
3, 33850
1, 34054
3, 34091
2, 34100
2, 34387
3, 34387
1, 34394
2, 34680
3, 34689
1, 34703
2, 34966
3, 34971
1, 35066
3, 35211
2, 35243
1, 35439
3, 35485
2, 35531
1, 35768
3, 35790
2, 35819
3, 36062
1, 36098
2, 36133
3, 36341
1, 36383
2, 36456
3, 36629
1, 36680
2, 36769
3, 36889
1, 37007
2, 37082
3, 37175
1, 37323
2, 37407
3, 37438
1, 37650
2, 37711
3, 37720
3, 37972
1, 38004
2, 38019
