2, 10
2, 30
2, 40
2, 50
3, 20
3, 70
3, 80
3, 90
2, 60
2, 110
3, 100
3, 130
3, 140
3, 150
2, 120
3, 161
3, 172
3, 182
3, 192
3, 216
1, 216
1, 227
3, 241
2, 253
1, 258
3, 268
1, 281
1, 292
3, 304
1, 315
1, 326
2, 332
3, 341
2, 360
1, 365
3, 370
3, 388
3, 401
1, 408
2, 420
3, 427
1, 441
2, 444
1, 456
1, 468
3, 474
3, 485
3, 495
1, 514
2, 525
3, 528
1, 550
2, 553
1, 565
3, 565
1, 585
2, 596
3, 598
1, 609
3, 632
3, 642
3, 654
1, 655
2, 658
1, 676
1, 688
2, 705
2, 720
3, 720
1, 727
1, 738
2, 749
2, 760
1, 778
3, 781
2, 783
3, 795
3, 805
1, 829
2, 830
2, 843
3, 853
1, 871
1, 883
3, 889
2, 888
3, 904
3, 922
2, 921
1, 938
3, 943
3, 960
2, 961
1, 973
2, 994
1, 1000
3, 997
3, 1020
2, 1026
1, 1036
3, 1041
2, 1064
1, 1068
1, 1084
3, 1087
2, 1104
1, 1105
3, 1123
2, 1119
1, 1139
1, 1155
3, 1157
3, 1182
2, 1186
1, 1187
3, 1206
2, 1202
3, 1227
1, 1223
2, 1247
3, 1256
3, 1266
3, 1284
1, 1286
2, 1288
1, 1303
2, 1323
1, 1325
3, 1330
2, 1354
3, 1363
1, 1364
2, 1387
2, 1398
3, 1400
2, 1414
3, 1427
1, 1428
1, 1450
2, 1452
1, 1464
3, 1464
3, 1495
1, 1475
3, 1505
3, 1515
2, 1485
3, 1536
1, 1527
3, 1549
2, 1570
1, 1578
3, 1571
2, 1592
3, 1605
2, 1618
1, 1624
3, 1630
1, 1653
3, 1663
2, 1668
2, 1678
1, 1682
3, 1699
2, 1707
1, 1712
2, 1732
2, 1742
2, 1752
2, 1762
1, 1768
3, 1785
2, 1796
1, 1800
2, 1809
3, 1818
1, 1828
2, 1841
1, 1850
1, 1861
2, 1881
1, 1885
3, 1897
3, 1907
3, 1917
2, 1933
3, 1940
3, 1950
3, 1960
1, 1974
2, 1975
3, 1991
1, 2000
3, 2004
3, 2023
2, 2028
1, 2030
3, 2053
3, 2066
1, 2071
1, 2084
2, 2092
3, 2103
1, 2097
3, 2123
2, 2133
2, 2150
2, 2161
1, 2161
2, 2174
1, 2189
3, 2193
2, 2206
3, 2210
1, 2216
3, 2234
3, 2244
2, 2251
3, 2267
3, 2277
2, 2281
1, 2298
2, 2301
3, 2316
1, 2328
2, 2333
3, 2341
1, 2364
3, 2368
2, 2381
1, 2393
2, 2401
2, 2413
3, 2415
