1, 158
3, 236
1, 443
3, 523
2, 527
1, 757
3, 763
2, 873
3, 1039
1, 1115
2, 1146
3, 1317
1, 1410
2, 1478
3, 1584
1, 1754
2, 1793
3, 1850
1, 2066
2, 2093
3, 2153
2, 2328
1, 2416
3, 2457
2, 2666
3, 2698
1, 2769
2, 2931
3, 2992
1, 3081
3, 3249
2, 3313
1, 3420
3, 3525
2, 3561
1, 3757
3, 3818
2, 3864
3, 4090
1, 4092
2, 4142
3, 4353
2, 4430
1, 4480
3, 4601
3, 4799
1, 4821
2, 4847
3, 5036
1, 5132
2, 5161
3, 5339
2, 5419
1, 5473
3, 5666
2, 5703
1, 5736
3, 5969
2, 6003
1, 6097
3, 6251
2, 6289
1, 6400
3, 6500
2, 6644
1, 6698
3, 6812
2, 6949
1, 6972
3, 7146
2, 7235
1, 7273
3, 7470
2, 7522
1, 7597
3, 7719
2, 7854
1, 7871
3, 8028
1, 8182
2, 8191
3, 8296
1, 8489
2, 8509
3, 8551
2, 8814
1, 8838
3, 8856
2, 9044
1, 9153
3, 9212
2, 9318
1, 9436
2, 9572
3, 9579
1, 9764
2, 9839
3, 9906
1, 10057
2, 10134
3, 10188
1, 10322
3, 10432
1, 10509
2, 10683
3, 10716
1, 10809
2, 10995
3, 11009
1, 11116
3, 11199
2, 11292
1, 11505
2, 11543
3, 11552
1, 11824
3, 11830
2, 11849
3, 12089
2, 12141
1, 12175
3, 12362
2, 12401
1, 12531
3, 12652
2, 12727
1, 12837
3, 12892
2, 13068
3, 13160
1, 13183
2, 13411
1, 13445
3, 13506
2, 13723
1, 13753
3, 13761
2, 14012
1, 14037
3, 14065
3, 14342
1, 14343
2, 14358
3, 14639
1, 14644
2, 14647
1, 14929
3, 14949
2, 14957
3, 15209
1, 15261
2, 15274
3, 15460
1, 15555
2, 15634
3, 15720
1, 15867
2, 15957
3, 16035
1, 16149
3, 16303
2, 16330
1, 16446
3, 16590
2, 16598
1, 16802
3, 16860
2, 16907
1, 17111
3, 17158
2, 17201
1, 17401
3, 17465
2, 17503
1, 17693
3, 17750
2, 17837
3, 18002
1, 18034
2, 18189
3, 18261
1, 18328
2, 18487
3, 18543
1, 18648
2, 18791
3, 18820
1, 18956
2, 19079
3, 19148
1, 19300
2, 19329
3, 19439
2, 19615
3, 19668
1, 19678
3, 19933
2, 19947
1, 20026
2, 20249
3, 20255
1, 20309
3, 20476
2, 20584
1, 20609
3, 20783
2, 20847
1, 20964
3, 21075
2, 21169
1, 21241
3, 21341
1, 21474
2, 21545
3, 21675
1, 21798
2, 21862
3, 21944
1, 22067
2, 22183
3, 22237
1, 22402
2, 22460
3, 22530
1, 22726
2, 22768
3, 22805
2, 23019
3, 23095
1, 23095
2, 23337
1, 23398
3, 23409
2, 23644
3, 23671
1, 23697
2, 23925
3, 23943
1, 24091
3, 24210
2, 24213
1, 24341
2, 24532
3, 24574
1, 24647
2, 24806
3, 24878
1, 24973
2, 25088
3, 25143
1, 25286
2, 25414
3, 25422
1, 25625
2, 25701
3, 25704
2, 25967
3, 25981
1, 25994
3, 26260
2, 26264
1, 26319
3, 26534
2, 26593
1, 26648
3, 26826
2, 26892
1, 26973
3, 27023
2, 27219
3, 27289
1, 27347
2, 27532
3, 27562
1, 27696
2, 27819
3, 27840
1, 27987
3, 28144
2, 28161
1, 28273
3, 28407
2, 28476
1, 28599
3, 28693
2, 28790
1, 28929
3, 28998
2, 29056
1, 29178
3, 29320
2, 29336
1, 29509
2, 29651
3, 29657
1, 29779
3, 29895
2, 29990
1, 30085
3, 30141
2, 30327
1, 30413
3, 30429
1, 30646
2, 30655
3, 30791
2, 30942
1, 30965
3, 31094
2, 31204
1, 31321
3, 31401
2, 31472
1, 31647
3, 31652
2, 31816
3, 31939
1, 31950
2, 32138
1, 32212
3, 32237
2, 32455
1, 32509
3, 32524
2, 32777
3, 32813
1, 32825
2, 33066
3, 33119
1, 33138
2, 33350
3, 33377
1, 33490
3, 33641
2, 33693
1, 33816
3, 33877
2, 33998
1, 34114
3, 34189
2, 34271
1, 34456
3, 34506
2, 34591
1, 34684
3, 34840
2, 34919
1, 35006
3, 35101
2, 35236
1, 35347
3, 35383
2, 35527
1, 35659
3, 35670
2, 35733
3, 36001
1, 36028
2, 36029
3, 36266
2, 36309
1, 36373
3, 36535
2, 36638
1, 36709
3, 36792
2, 36916
1, 36993
3, 37112
2, 37222
1, 37329
3, 37370
2, 37546
3, 37655
1, 37663
2, 37832
3, 37946
1, 37967
2, 38129
3, 38235
1, 38311
2, 38423
3, 38513
1, 38644
3, 38704
2, 38797
1, 38937
3, 38980
2, 39172
1, 39222
3, 39281
2, 39465
1, 39536
3, 39588
2, 39750
3, 39840
1, 39885
2, 40057
3, 40120
1, 40207
2, 40358
3, 40395
1, 40489
2, 40702
3, 40707
1, 40774
3, 40990
2, 41036
1, 41088
3, 41300
2, 41313
1, 41373
3, 41561
2, 41631
1, 41664
3, 41842
2, 41953
1, 42007
3, 42110
2, 42230
1, 42366
3, 42445
2, 42496
1, 42599
3, 42774
2, 42856
1, 42878
3, 43020
2, 43176
1, 43225
3, 43263
2, 43524
1, 43526
3, 43547
3, 43832
2, 43835
1, 43868
1, 44118
2, 44146
3, 44188
1, 44417
2, 44417
3, 44490
2, 44711
1, 44734
3, 44774
2, 45026
3, 45031
1, 45081
3, 45291
2, 45338
1, 45394
3, 45592
2, 45646
1, 45699
3, 45875
2, 45933
1, 46075
3, 46165
2, 46187
1, 46383
3, 46425
2, 46525
1, 46615
1, 46716
3, 46892
1, 46920
2, 47011
3, 47173
1, 47272
2, 47314
3, 47503
2, 47571
1, 47585
3, 47809
2, 47819
1, 47948
