2, 183
1, 316
3, 329
2, 509
1, 577
3, 674
2, 850
1, 860
3, 1023
1, 1130
2, 1130
3, 1244
1, 1426
2, 1477
3, 1543
1, 1789
2, 1791
3, 1818
1, 2087
3, 2102
2, 2115
1, 2336
2, 2445
3, 2480
1, 2569
2, 2684
1, 2837
3, 2910
2, 2969
1, 3106
3, 3236
2, 3244
1, 3413
2, 3552
3, 3558
1, 3685
3, 3870
2, 3877
1, 3975
2, 4180
3, 4185
1, 4247
3, 4437
2, 4511
1, 4594
3, 4739
2, 4834
1, 4853
3, 5051
2, 5107
1, 5184
3, 5382
1, 5413
2, 5454
2, 5707
3, 5716
1, 5725
3, 5990
1, 6021
2, 6083
1, 6247
2, 6364
3, 6367
1, 6530
2, 6604
3, 6709
1, 6828
2, 6889
3, 7052
1, 7148
2, 7152
3, 7376
1, 7424
2, 7456
1, 7689
3, 7725
2, 7812
1, 7924
3, 8042
2, 8100
1, 8234
3, 8371
2, 8402
1, 8498
3, 8704
1, 8732
2, 8752
1, 9002
3, 9013
2, 9080
1, 9306
3, 9334
2, 9363
1, 9616
3, 9625
2, 9656
1, 9884
3, 9916
2, 10005
1, 10184
3, 10212
2, 10287
2, 10506
1, 10521
3, 10571
1, 10774
2, 10831
3, 10891
1, 11086
2, 11134
3, 11189
1, 11360
2, 11436
3, 11503
1, 11675
2, 11699
3, 11818
2, 11972
1, 11984
3, 12167
1, 12260
2, 12310
3, 12499
1, 12541
2, 12602
1, 12775
3, 12805
2, 12915
1, 13062
3, 13136
2, 13181
3, 13344
3, 13444
3, 13544
3, 13675
1, 13714
2, 13833
1, 13989
3, 14001
2, 14137
1, 14240
3, 14354
2, 14441
1, 14522
3, 14691
2, 14719
1, 14797
1, 15008
3, 15039
2, 15077
1, 15285
3, 15375
2, 15388
1, 15594
2, 15674
3, 15684
1, 15886
2, 16009
3, 16016
1, 16110
3, 16264
1, 16382
2, 16413
3, 16574
1, 16666
2, 16723
3, 16920
1, 16933
2, 17017
1, 17214
3, 17215
2, 17346
3, 17476
1, 17510
2, 17668
1, 17751
3, 17837
2, 18004
1, 18016
3, 18113
1, 18293
2, 18338
3, 18442
1, 18598
2, 18626
3, 18711
2, 18933
1, 18968
3, 19004
2, 19210
1, 19275
3, 19322
1, 19499
2, 19550
3, 19647
1, 19790
2, 19851
3, 19967
1, 20091
2, 20136
3, 20291
2, 20394
1, 20400
3, 20621
1, 20678
2, 20690
3, 20943
1, 20958
2, 21010
1, 21257
2, 21257
3, 21294
3, 21494
1, 21591
2, 21633
3, 21762
2, 21901
1, 21913
2, 22148
1, 22182
3, 22197
2, 22379
1, 22461
3, 22576
2, 22657
1, 22755
3, 22923
2, 22934
1, 23078
2, 23228
3, 23248
1, 23334
3, 23510
2, 23568
1, 23622
3, 23853
1, 23863
2, 23946
1, 24126
3, 24183
2, 24218
2, 24405
1, 24444
3, 24580
2, 24689
1, 24730
3, 24918
2, 24989
1, 25024
1, 25221
3, 25269
2, 25400
1, 25465
3, 25607
2, 25662
1, 25767
2, 25919
3, 25981
1, 26063
2, 26172
1, 26330
3, 26358
2, 26535
1, 26549
3, 26728
1, 26782
2, 26852
1, 27002
2, 27139
3, 27159
1, 27253
2, 27410
1, 27495
3, 27547
1, 27738
2, 27803
3, 27810
3, 28036
1, 28086
2, 28157
3, 28316
1, 28370
2, 28471
3, 28681
1, 28702
2, 28715
2, 28985
3, 28999
1, 29018
1, 29290
3, 29303
2, 29316
1, 29574
3, 29630
2, 29633
1, 29802
2, 29910
3, 29992
1, 30094
2, 30186
3, 30296
1, 30383
2, 30491
3, 30587
1, 30695
2, 30760
1, 30930
3, 30986
2, 31063
1, 31243
3, 31266
2, 31403
3, 31555
1, 31578
2, 31751
3, 31778
1, 31891
3, 32056
2, 32098
1, 32166
2, 32380
3, 32397
1, 32445
3, 32696
2, 32713
1, 32733
2, 32946
1, 33015
3, 33056
1, 33275
2, 33315
3, 33343
1, 33541
2, 33627
3, 33672
1, 33799
2, 34004
3, 34019
1, 34035
2, 34239
1, 34297
3, 34431
2, 34507
1, 34579
2, 34776
3, 34822
1, 34839
1, 35059
2, 35095
3, 35211
1, 35318
2, 35404
3, 35538
1, 35590
2, 35789
1, 35814
3, 35919
2, 36065
1, 36078
3, 36233
2, 36298
1, 36385
3, 36544
2, 36620
1, 36735
3, 36831
2, 36879
1, 37069
3, 37115
2, 37177
1, 37346
3, 37425
2, 37487
1, 37655
3, 37691
2, 37845
1, 37950
3, 37983
2, 38160
1, 38210
3, 38360
1, 38413
2, 38517
1, 38679
3, 38755
2, 38760
1, 39015
3, 39070
2, 39078
1, 39291
2, 39329
3, 39472
1, 39491
2, 39593
3, 39823
1, 39824
2, 39901
1, 40048
3, 40165
2, 40231
1, 40288
2, 40500
3, 40534
1, 40562
2, 40810
1, 40838
3, 40891
2, 41101
1, 41126
3, 41261
1, 41349
2, 41464
1, 41553
3, 41600
2, 41770
1, 41805
3, 41915
2, 42059
1, 42136
2, 42292
3, 42296
1, 42443
2, 42547
3, 42646
1, 42763
2, 42856
3, 42956
1, 43020
2, 43144
3, 43254
1, 43354
2, 43432
3, 43508
1, 43626
2, 43768
1, 43889
3, 43918
2, 44092
1, 44113
3, 44269
2, 44387
1, 44389
3, 44610
2, 44658
1, 44710
1, 44945
3, 44986
2, 44994
1, 45151
3, 45291
2, 45346
1, 45411
3, 45597
2, 45635
1, 45730
2, 45926
3, 45941
1, 46014
2, 46174
1, 46280
3, 46313
2, 46444
1, 46525
2, 46704
3, 46733
1, 46825
2, 47038
1, 47067
3, 47089
2, 47296
1, 47364
3, 47409
1, 47620
2, 47715
3, 47743
1, 47837
2, 48014
3, 48087
1, 48090
1, 48325
2, 48352
3, 48420
2, 48623
1, 48630
3, 48734
1, 48932
2, 48934
3, 49009
1, 49236
3, 49303
2, 49308
1, 49441
2, 49579
3, 49675
1, 49744
2, 49886
1, 50002
3, 50017
2, 50162
1, 50276
3, 50364
2, 50495
1, 50576
3, 50607
2, 50768
1, 50903
3, 50986
2, 51092
1, 51156
3, 51290
2, 51334
1, 51480
2, 51594
3, 51662
1, 51756
2, 51891
3, 51929
1, 52088
2, 52204
3, 52231
1, 52392
2, 52477
3, 52599
1, 52634
2, 52773
3, 52907
1, 52939
2, 53063
3, 53173
3, 53273
3, 53373
3, 53473
3, 53582
1, 53754
2, 53790
3, 53851
1, 54013
2, 54117
3, 54134
1, 54281
3, 54401
2, 54472
1, 54581
3, 54732
2, 54744
1, 54851
2, 54992
3, 55162
1, 55166
2, 55236
3, 55467
2, 55506
1, 55513
1, 55746
3, 55807
2, 55810
3, 56038
2, 56099
1, 56111
2, 56364
1, 56407
3, 56417
2, 56655
1, 56677
3, 56757
2, 56968
1, 56986
3, 57028
2, 57269
1, 57303
3, 57319
2, 57566
1, 57611
3, 57627
2, 57836
1, 57864
1, 58068
3, 58072
2, 58161
1, 58342
2, 58427
3, 58442
1, 58563
3, 58758
2, 58829
1, 58859
3, 59063
2, 59077
1, 59163
2, 59320
3, 59429
1, 59487
2, 59572
3, 59704
1, 59829
2, 59897
3, 59980
2, 60197
1, 60210
3, 60245
2, 60442
1, 60489
3, 60620
2, 60678
1, 60798
3, 60935
1, 61027
2, 61051
3, 61255
1, 61292
2, 61341
3, 61591
1, 61601
2, 61657
1, 61856
2, 61913
3, 61991
1, 62130
2, 62232
3, 62326
1, 62356
2, 62572
3, 62630
1, 62640
2, 62877
1, 62921
3, 62940
2, 63183
3, 63194
1, 63299
2, 63479
3, 63482
1, 63611
3, 63800
2, 63822
1, 63843
2, 64097
1, 64127
3, 64162
2, 64389
1, 64401
3, 64470
1, 64663
2, 64689
1, 64860
3, 64913
