2, 173
1, 284
3, 401
2, 497
1, 557
2, 738
3, 782
1, 821
2, 1049
3, 1096
1, 1158
2, 1342
3, 1416
1, 1417
3, 1672
2, 1703
1, 1735
3, 1883
1, 2041
2, 2051
3, 2166
1, 2363
2, 2393
3, 2443
1, 2620
2, 2715
3, 2766
1, 2892
2, 3026
3, 3076
1, 3198
3, 3297
2, 3394
1, 3531
3, 3602
2, 3692
3, 3826
1, 3870
2, 4063
3, 4124
1, 4130
3, 4382
2, 4386
1, 4428
3, 4694
1, 4695
2, 4752
3, 4892
1, 4993
2, 5143
3, 5160
1, 5311
3, 5396
2, 5488
1, 5606
3, 5655
2, 5882
1, 5920
3, 5927
3, 6162
1, 6230
2, 6260
3, 6471
1, 6538
2, 6558
3, 6736
2, 6854
1, 6859
3, 7070
2, 7136
1, 7159
3, 7312
2, 7463
1, 7485
3, 7573
2, 7806
1, 7823
3, 7840
2, 8061
3, 8121
1, 8176
3, 8358
2, 8443
1, 8461
3, 8697
1, 8716
2, 8761
1, 8986
3, 9018
2, 9078
1, 9265
3, 9300
2, 9401
1, 9558
3, 9622
2, 9678
1, 9885
3, 9919
2, 10000
1, 10154
3, 10222
2, 10298
1, 10430
2, 10566
3, 10580
1, 10737
3, 10856
2, 10864
1, 11037
1, 11212
3, 11237
2, 11269
2, 11427
1, 11531
3, 11591
2, 11750
1, 11860
3, 11884
2, 12062
1, 12169
3, 12172
2, 12358
1, 12448
3, 12524
2, 12667
1, 12738
3, 12787
2, 12930
3, 13089
1, 13091
2, 13275
1, 13345
3, 13367
2, 13611
3, 13635
1, 13670
2, 13897
3, 13924
1, 13997
2, 14200
3, 14246
1, 14275
2, 14474
3, 14538
1, 14586
3, 14846
1, 14847
2, 14865
1, 15102
3, 15173
2, 15195
1, 15376
2, 15470
3, 15487
1, 15683
2, 15752
3, 15779
1, 15975
2, 16068
3, 16077
2, 16266
1, 16321
3, 16448
2, 16576
1, 16608
3, 16740
2, 16876
1, 16900
1, 17145
2, 17153
3, 17171
2, 17413
1, 17446
3, 17494
2, 17706
1, 17753
3, 17825
1, 17982
2, 18028
3, 18194
2, 18274
1, 18281
2, 18526
3, 18560
1, 18590
2, 18775
3, 18903
1, 18908
2, 19027
3, 19156
1, 19312
2, 19313
3, 19420
1, 19601
2, 19653
3, 19776
2, 19884
1, 19900
3, 20052
1, 20190
2, 20198
3, 20426
2, 20430
1, 20539
2, 20686
3, 20753
1, 20863
2, 20980
3, 21077
1, 21125
2, 21303
1, 21384
3, 21402
2, 21616
3, 21697
1, 21698
2, 21907
